Document_ID,Company_Name,Statement,Financial_Year,Quarter,Revenue,Expenses,Profit,Assets,Liabilities,Equity,Profit_Margin,Profit_Category,Year,Growth_Rate,Debt_to_Equity_Ratio,Return_on_Assets,Current_Ratio,Cash_Flow,Investment_Score,Risk_Level
DOC_0349,Holden Ltd,2023 Q2 results indicate a profit of 10794182.85 with 2.4% growth and classified as Low risk under High margin.,2023-2024,Q2,17913167.02,7118984.17,10794182.85,47885555.1,46207141.24,1678413.86,60.26,High,2023,2.4,27.53,22.54,1.18,10455233.49,81.62,Low
DOC_0350,"Payne, Garcia and Lopez","In Q1 2021, the organization maintained a growth rate of 21.13%, achieving High profit levels and High investment risk.",2022-2023,Q1,42625910.5,13919046.8,28706863.7,18113062.53,20528578.73,-2415516.2,67.35,High,2021,21.13,-8.5,158.49,1.76,31359638.42,40.07,High
DOC_0351,"Anderson, Johnson and Wiley",2018 Q2 results indicate a profit of -11365183.26 with 9.37% growth and classified as High risk under Low margin.,2022-2023,Q2,17764853.86,29130037.12,-11365183.26,6128435.44,34166929.06,-28038493.62,-63.98,Low,2018,9.37,-1.22,-185.45,3.0,-11860383.94,54.05,High
DOC_0352,Garcia Group,"During Q2 2024, revenue totaled 24082360.0, while expenses were 9062205.19. The profit outcome was 15020154.81, marking a High performance category.",2023-2024,Q2,24082360.0,9062205.19,15020154.81,5448724.56,28369978.88,-22921254.32,62.37,High,2024,15.15,-1.24,275.66,2.77,15531605.22,86.48,Low
DOC_0353,Andrews-Schwartz,"During Q3 2024, revenue totaled 36068387.58, while expenses were 29481145.24. The profit outcome was 6587242.34, marking a Medium performance category.",2019-2020,Q3,36068387.58,29481145.24,6587242.34,26416359.87,7254264.97,19162094.9,18.26,Medium,2024,10.24,0.38,24.94,1.68,7219670.76,47.46,High
DOC_0354,White Inc,"For Q3 2022, financial growth stood at 21.21%, with profit margins rated as Low and overall investment risk categorized as High.",2023-2024,Q3,5618752.7,12674401.5,-7055648.8,84594950.63,40831624.97,43763325.66,-125.57,Low,2022,21.21,0.93,-8.34,0.73,-7076577.52,84.4,High
DOC_0355,Hammond Ltd,"The company's Q2 2020 financials reflect a High margin and High risk, supported by 20.33% growth in profitability.",2018-2019,Q2,47276323.11,1056453.26,46219869.85,34001072.22,32415139.0,1585933.22,97.77,High,2020,20.33,20.44,135.94,2.19,43972348.45,54.86,High
DOC_0356,"Lopez, Knapp and Lucas","During Q3 2022, revenue totaled 48389821.35, while expenses were 21631505.61. The profit outcome was 26758315.74, marking a High performance category.",2023-2024,Q3,48389821.35,21631505.61,26758315.74,22823215.62,36560037.23,-13736821.61,55.3,High,2022,18.81,-2.66,117.24,1.52,26677861.24,77.22,Low
DOC_0357,"Nelson, Morales and Garcia","The company's Q4 2022 financials reflect a Low margin and High risk, supported by -1.71% growth in profitability.",2022-2023,Q4,32443493.28,29678025.02,2765468.26,90922685.18,14978030.91,75944654.27,8.52,Low,2022,-1.71,0.2,3.04,2.96,3003821.09,58.41,High
DOC_0358,"Barnett, Fischer and Bennett","Q2 2018 performance shows revenue at 22539706.95, expenses at 17035343.58, and profit reaching 5504363.37. The period closed with a High margin.",2023-2024,Q2,22539706.95,17035343.58,5504363.37,73403258.01,29972328.76,43430929.25,24.42,High,2018,-3.16,0.69,7.5,1.26,5054462.66,44.18,High
DOC_0359,Washington-Yates,"In Q2 2021, the organization maintained a growth rate of 3.71%, achieving High profit levels and Low investment risk.",2018-2019,Q2,38517358.38,23327914.5,15189443.88,21557694.97,22000974.33,-443279.36,39.44,High,2021,3.71,-49.63,70.46,1.59,15176427.38,91.63,Low
DOC_0360,"Baker, Sanford and Howard","For Q1 2023, financial growth stood at -6.96%, with profit margins rated as Low and overall investment risk categorized as High.",2019-2020,Q1,31378822.89,29882835.3,1495987.59,69322804.72,21740902.69,47581902.03,4.77,Low,2023,-6.96,0.46,2.16,1.35,1454153.02,47.02,High
DOC_0361,"Hall, Patterson and Gregory",2019 Q4 results indicate a profit of 30115138.98 with 15.83% growth and classified as High risk under High margin.,2020-2021,Q4,41329455.17,11214316.19,30115138.98,37158234.68,8813566.74,28344667.94,72.87,High,2019,15.83,0.31,81.05,1.39,30989378.77,54.89,High
DOC_0362,"Thomas, Simmons and Lawson","In Q1 2018, the company recorded a revenue of 36665854.41 and expenses of 6139791.24, resulting in a profit of 30526063.17. Overall performance was classified as High.",2018-2019,Q1,36665854.41,6139791.24,30526063.17,87562121.61,3276001.27,84286120.34,83.25,High,2018,8.34,0.04,34.86,1.43,30438644.19,50.19,High
DOC_0363,Snyder Group,"For Q4 2024, financial growth stood at 6.38%, with profit margins rated as Low and overall investment risk categorized as High.",2022-2023,Q4,15141608.84,18491555.89,-3349947.05,72008265.25,42138213.33,29870051.92,-22.12,Low,2024,6.38,1.41,-4.65,1.22,-3411905.48,42.59,High
DOC_0364,Holt Ltd,"For Q4 2023, the firm achieved a 15.51% growth rate, with total revenue of 28489390.31, profit of 1650638.84, and categorized as High risk.",2023-2024,Q4,28489390.31,26838751.47,1650638.84,39629931.82,44664037.32,-5034105.5,5.79,Low,2023,15.51,-8.87,4.17,2.33,1668286.47,60.7,High
DOC_0365,"Pugh, Miller and Johnson",The firm achieved a profit of 39864339.55 during Q1 2022 with total revenue reaching 49696721.22 and expenses of 9832381.67. The risk level was assessed as Low.,2023-2024,Q1,49696721.22,9832381.67,39864339.55,15811111.79,25461942.93,-9650831.14,80.22,High,2022,24.91,-2.64,252.13,2.98,37699283.01,84.89,Low
DOC_0366,Kline Group,"For Q1 2022, the firm achieved a 22.73% growth rate, with total revenue of 40990124.43, profit of 23133094.79, and categorized as High risk.",2023-2024,Q1,40990124.43,17857029.64,23133094.79,2612628.53,43643961.72,-41031333.19,56.44,High,2022,22.73,-1.06,885.43,1.84,21260664.01,43.4,High
DOC_0367,Walls Ltd,"Revenue for Q2 2018 was 23864233.67 with corresponding expenses of 22489827.29, leading to a profit of 1374406.38. Risk profile: High.",2018-2019,Q2,23864233.67,22489827.29,1374406.38,59374439.03,35452317.98,23922121.05,5.76,Low,2018,16.26,1.48,2.31,1.74,1486304.1,54.89,High
DOC_0368,"Henry, Little and Haas","For Q4 2019, the firm achieved a 5.43% growth rate, with total revenue of 5619675.84, profit of -21483158.32, and categorized as High risk.",2018-2019,Q4,5619675.84,27102834.16,-21483158.32,81405467.7,47534156.54,33871311.16,-382.28,Low,2019,5.43,1.4,-26.39,1.42,-22487100.16,71.94,High
DOC_0369,"Pierce, Gallagher and Martinez","Q3 2018 performance shows revenue at 7093279.99, expenses at 28302317.93, and profit reaching -21209037.94. The period closed with a Low margin.",2024-2025,Q3,7093279.99,28302317.93,-21209037.94,98696735.25,36901956.9,61794778.35,-299.0,Low,2018,22.61,0.6,-21.49,0.96,-20730376.42,65.0,High
DOC_0370,Fox Inc,2020 Q4 results indicate a profit of -19558240.64 with -8.9% growth and classified as High risk under Low margin.,2023-2024,Q4,6480874.85,26039115.49,-19558240.64,63009146.0,43026543.92,19982602.08,-301.78,Low,2020,-8.9,2.15,-31.04,2.08,-19061891.94,62.15,High
DOC_0371,"Roth, Davidson and Bishop","In Q1 2018, the organization maintained a growth rate of 3.39%, achieving Low profit levels and High investment risk.",2018-2019,Q1,30063457.5,29725507.1,337950.4,99967705.92,12359470.4,87608235.52,1.12,Low,2018,3.39,0.14,0.34,2.72,335243.05,57.66,High
DOC_0372,Smith-Webb,"In Q2 2020, the company recorded a revenue of 34067024.97 and expenses of 26641162.57, resulting in a profit of 7425862.4. Overall performance was classified as High.",2024-2025,Q2,34067024.97,26641162.57,7425862.4,35080803.09,17514744.52,17566058.57,21.8,High,2020,24.54,1.0,21.17,1.9,7132735.63,48.29,High
DOC_0373,Blackburn-Scott,"Q1 2019 performance shows revenue at 46000365.1, expenses at 19084782.16, and profit reaching 26915582.94. The period closed with a High margin.",2018-2019,Q1,46000365.1,19084782.16,26915582.94,6273811.7,17674155.92,-11400344.22,58.51,High,2019,-4.39,-1.55,429.01,2.93,29559256.58,66.36,Low
DOC_0374,Mayo and Sons,2024 Q4 results indicate a profit of 27089967.34 with -4.05% growth and classified as High risk under High margin.,2023-2024,Q4,37099525.59,10009558.25,27089967.34,55401254.71,49339300.08,6061954.63,73.02,High,2024,-4.05,8.14,48.9,1.03,26159017.17,46.27,High
DOC_0375,Gonzales Ltd,"In Q1 2018, the company recorded a revenue of 15875911.76 and expenses of 3580828.55, resulting in a profit of 12295083.21. Overall performance was classified as High.",2022-2023,Q1,15875911.76,3580828.55,12295083.21,80387635.21,46470084.01,33917551.2,77.44,High,2018,12.28,1.37,15.29,2.66,12793310.06,84.84,Low
DOC_0376,Kelley and Sons,"In Q4 2024, the company recorded a revenue of 16426958.77 and expenses of 19419312.06, resulting in a profit of -2992353.29. Overall performance was classified as Low.",2024-2025,Q4,16426958.77,19419312.06,-2992353.29,56921934.27,41291953.88,15629980.39,-18.22,Low,2024,-9.88,2.64,-5.26,1.23,-2853396.57,61.62,High
DOC_0377,Moran PLC,"Q4 2021 performance shows revenue at 22713556.63, expenses at 5317376.57, and profit reaching 17396180.06. The period closed with a High margin.",2024-2025,Q4,22713556.63,5317376.57,17396180.06,74348533.79,46980557.3,27367976.49,76.59,High,2021,10.15,1.72,23.4,1.82,15811017.75,65.89,Low
DOC_0378,"Morales, Smith and Brown","In Q3 2019, the organization maintained a growth rate of 16.54%, achieving Low profit levels and High investment risk.",2019-2020,Q3,3402239.78,5702561.73,-2300321.95,7686209.93,16879129.6,-9192919.67,-67.61,Low,2019,16.54,-1.84,-29.93,0.72,-2414000.35,60.77,High
DOC_0379,Taylor-Knight,"In Q1 2024, the company recorded a revenue of 39260073.17 and expenses of 6521936.17, resulting in a profit of 32738137.0. Overall performance was classified as High.",2024-2025,Q1,39260073.17,6521936.17,32738137.0,77216428.72,27358749.02,49857679.7,83.39,High,2024,1.8,0.55,42.4,1.9,33529668.81,41.19,High
DOC_0380,Spencer-Taylor,"During Q3 2020, revenue totaled 25842968.07, while expenses were 27159254.95. The profit outcome was -1316286.88, marking a Low performance category.",2020-2021,Q3,25842968.07,27159254.95,-1316286.88,64003156.0,10782714.71,53220441.29,-5.09,Low,2020,9.34,0.2,-2.06,2.08,-1207789.84,62.74,High
DOC_0381,Gonzalez LLC,"During Q3 2021, revenue totaled 47691011.48, while expenses were 3408450.85. The profit outcome was 44282560.63, marking a High performance category.",2020-2021,Q3,47691011.48,3408450.85,44282560.63,68288645.25,17619726.09,50668919.16,92.85,High,2021,7.32,0.35,64.85,0.82,41495432.98,79.35,Low
DOC_0382,Mckenzie PLC,2021 Q2 results indicate a profit of -486125.96 with 12.65% growth and classified as High risk under Low margin.,2022-2023,Q2,20425275.85,20911401.81,-486125.96,94437144.09,19683818.38,74753325.71,-2.38,Low,2021,12.65,0.26,-0.51,2.46,-525086.85,85.5,High
DOC_0383,Faulkner-Casey,The firm achieved a profit of -13965876.71 during Q1 2018 with total revenue reaching 9989837.86 and expenses of 23955714.57. The risk level was assessed as High.,2019-2020,Q1,9989837.86,23955714.57,-13965876.71,78083492.4,35713623.12,42369869.28,-139.8,Low,2018,6.13,0.84,-17.89,2.91,-13000140.37,58.65,High
DOC_0384,"Crawford, Huffman and Jones","Revenue for Q4 2021 was 4310414.87 with corresponding expenses of 15990925.56, leading to a profit of -11680510.69. Risk profile: High.",2020-2021,Q4,4310414.87,15990925.56,-11680510.69,38658227.83,33541135.41,5117092.42,-270.98,Low,2021,-5.58,6.55,-30.21,0.52,-12468300.78,43.33,High
DOC_0385,Jenkins-Osborn,"For Q4 2019, financial growth stood at 20.99%, with profit margins rated as Low and overall investment risk categorized as High.",2024-2025,Q4,12046233.11,19740354.27,-7694121.16,60738421.14,27322575.84,33415845.3,-63.87,Low,2019,20.99,0.82,-12.67,1.78,-8047642.05,83.89,High
DOC_0386,Johnson-Garner,"The company's Q3 2024 financials reflect a Low margin and High risk, supported by 0.41% growth in profitability.",2022-2023,Q3,12103915.59,26738349.9,-14634434.31,70178186.55,4712222.01,65465964.54,-120.91,Low,2024,0.41,0.07,-20.85,0.91,-14614634.79,53.53,High
DOC_0387,Townsend-Lewis,2020 Q1 results indicate a profit of 4604332.88 with -8.35% growth and classified as Low risk under High margin.,2022-2023,Q1,22465278.07,17860945.19,4604332.88,60486454.14,11654912.21,48831541.93,20.5,High,2020,-8.35,0.24,7.61,2.74,4356224.86,70.47,Low
DOC_0388,"Flores, Cooke and Hill","In Q3 2019, the organization maintained a growth rate of -5.34%, achieving High profit levels and Low investment risk.",2024-2025,Q3,19942069.0,7405286.55,12536782.45,47788213.05,20101158.83,27687054.22,62.87,High,2019,-5.34,0.73,26.23,1.29,11533185.74,79.88,Low
DOC_0389,"Huff, Taylor and Watts","For Q3 2024, the firm achieved a 11.24% growth rate, with total revenue of 37370888.06, profit of 27860440.74, and categorized as Low risk.",2023-2024,Q3,37370888.06,9510447.32,27860440.74,40446218.15,49021351.0,-8575132.85,74.55,High,2024,11.24,-5.72,68.88,1.12,28850120.89,76.79,Low
DOC_0390,Lee-Ellis,The firm achieved a profit of 21127047.83 during Q3 2018 with total revenue reaching 24061727.14 and expenses of 2934679.31. The risk level was assessed as High.,2023-2024,Q3,24061727.14,2934679.31,21127047.83,14319673.76,44265486.88,-29945813.12,87.8,High,2018,3.11,-1.48,147.54,1.04,22618754.78,47.46,High
DOC_0391,Jacobs-Murray,"Q3 2021 performance shows revenue at 31972579.83, expenses at 14750472.86, and profit reaching 17222106.97. The period closed with a High margin.",2021-2022,Q3,31972579.83,14750472.86,17222106.97,53314844.11,16401855.65,36912988.46,53.87,High,2021,11.32,0.44,32.3,1.21,17026426.71,91.49,Low
DOC_0392,Robinson-Pugh,The firm achieved a profit of -26482243.54 during Q2 2018 with total revenue reaching 2889665.32 and expenses of 29371908.86. The risk level was assessed as High.,2020-2021,Q2,2889665.32,29371908.86,-26482243.54,98690119.34,16248221.21,82441898.13,-916.45,Low,2018,-7.59,0.2,-26.83,2.99,-27303272.22,59.68,High
DOC_0393,"Baxter, Obrien and Johnson",2020 Q3 results indicate a profit of 5708504.34 with 11.06% growth and classified as Low risk under High margin.,2018-2019,Q3,18931115.34,13222611.0,5708504.34,13817508.04,17168772.41,-3351264.37,30.15,High,2020,11.06,-5.12,41.31,1.44,6130997.26,72.95,Low
DOC_0394,"Nelson, Rojas and Porter",The firm achieved a profit of 16302108.13 during Q3 2022 with total revenue reaching 25966886.54 and expenses of 9664778.41. The risk level was assessed as Low.,2020-2021,Q3,25966886.54,9664778.41,16302108.13,56100088.01,8020267.8,48079820.21,62.78,High,2022,15.75,0.17,29.06,2.15,15681487.04,91.69,Low
DOC_0395,Mckenzie-Cox,"For Q3 2019, financial growth stood at 20.81%, with profit margins rated as Low and overall investment risk categorized as High.",2022-2023,Q3,13071569.85,26000698.82,-12929128.97,12186594.28,27874759.62,-15688165.34,-98.91,Low,2019,20.81,-1.78,-106.09,0.96,-13565951.29,71.81,High
DOC_0396,Welch Inc,"For Q1 2020, financial growth stood at 17.05%, with profit margins rated as High and overall investment risk categorized as Low.",2024-2025,Q1,35143606.13,15783670.83,19359935.3,53078203.0,9424921.79,43653281.21,55.09,High,2020,17.05,0.22,36.47,1.38,19979840.52,94.5,Low
DOC_0397,Jackson LLC,The firm achieved a profit of -22482229.86 during Q3 2024 with total revenue reaching 2974778.41 and expenses of 25457008.27. The risk level was assessed as High.,2022-2023,Q3,2974778.41,25457008.27,-22482229.86,19184449.99,13148925.65,6035524.34,-755.76,Low,2024,22.35,2.18,-117.19,0.7,-21568868.9,70.91,High
DOC_0398,Wells LLC,"For Q1 2024, financial growth stood at 23.57%, with profit margins rated as High and overall investment risk categorized as High.",2022-2023,Q1,20694423.11,10938310.3,9756112.81,42345338.59,18525665.47,23819673.12,47.14,High,2024,23.57,0.78,23.04,2.37,9515298.22,45.61,High
DOC_0399,Munoz Group,"For Q2 2024, the firm achieved a 4.61% growth rate, with total revenue of 8186709.6, profit of 7462462.98, and categorized as High risk.",2019-2020,Q2,8186709.6,724246.62,7462462.98,90308372.56,14251555.09,76056817.47,91.15,High,2024,4.61,0.19,8.26,1.75,7258898.79,54.84,High
DOC_0400,Valentine-Williams,"For Q4 2022, financial growth stood at -6.56%, with profit margins rated as Low and overall investment risk categorized as High.",2018-2019,Q4,13988769.76,28686665.56,-14697895.8,1712825.19,15118602.87,-13405777.68,-105.07,Low,2022,-6.56,-1.13,-858.11,1.61,-14895692.37,93.6,High
DOC_0401,"Booker, Williams and Bean",The firm achieved a profit of 24178769.75 during Q1 2020 with total revenue reaching 38583011.11 and expenses of 14404241.36. The risk level was assessed as High.,2018-2019,Q1,38583011.11,14404241.36,24178769.75,66878029.77,32392206.16,34485823.61,62.67,High,2020,20.42,0.94,36.15,0.81,24914802.43,40.21,High
DOC_0402,Gibson Ltd,"During Q1 2021, revenue totaled 7995786.65, while expenses were 1601162.83. The profit outcome was 6394623.82, marking a High performance category.",2024-2025,Q1,7995786.65,1601162.83,6394623.82,39931140.67,37798597.32,2132543.35,79.97,High,2021,3.02,17.72,16.01,1.58,6894580.06,81.82,Low
DOC_0403,Alexander-Tyler,"In Q1 2024, the company recorded a revenue of 48288264.8 and expenses of 25183887.89, resulting in a profit of 23104376.91. Overall performance was classified as High.",2023-2024,Q1,48288264.8,25183887.89,23104376.91,88149812.61,42069740.82,46080071.79,47.85,High,2024,4.08,0.91,26.21,1.23,23886168.28,74.84,Low
DOC_0404,Harris-Moran,"Revenue for Q3 2022 was 21804112.08 with corresponding expenses of 24017831.99, leading to a profit of -2213719.91. Risk profile: High.",2021-2022,Q3,21804112.08,24017831.99,-2213719.91,91110261.91,23330321.06,67779940.85,-10.15,Low,2022,12.78,0.34,-2.43,2.98,-2152151.39,77.92,High
DOC_0405,Gutierrez-Myers,"For Q1 2020, financial growth stood at 19.2%, with profit margins rated as High and overall investment risk categorized as Low.",2023-2024,Q1,29969352.68,6128147.04,23841205.64,58897672.0,10679271.29,48218400.71,79.55,High,2020,19.2,0.22,40.48,1.81,25667820.36,64.34,Low
DOC_0406,Andrews-Williams,"During Q2 2024, revenue totaled 48590984.69, while expenses were 24868600.04. The profit outcome was 23722384.65, marking a High performance category.",2023-2024,Q2,48590984.69,24868600.04,23722384.65,27891741.9,15054728.0,12837013.9,48.82,High,2024,3.64,1.17,85.05,1.05,22946424.43,52.84,High
